,School,Major,Sem_year,Semester,Year,Batch,Course,Credits,Grade
4700,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,MKT401,3.0,A
4701,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,FAC202,2.0,A-
4702,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,MKT201,3.0,B
4703,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,MGT201,1.5,B
4704,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,MEC401,3.0,B-
4705,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,MAT284,4.0,B
4706,School of Mgnt & Entrepre,BMS,Monsoon 2016,Monsoon,2016,2016,OHM103,3.0,A-
4707,School of Mgnt & Entrepre,BMS,Monsoon 2016,Monsoon,2016,2016,DOM103,3.0,C-
4708,School of Mgnt & Entrepre,BMS,Monsoon 2016,Monsoon,2016,2016,STM103,3.0,B
4709,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,MGT102,3.0,B-
4710,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,MEC102,3.0,C
4711,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,ISM101,3.0,C
4712,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,IRG102,3.0,F
4713,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,OHM401,3.0,B-
4714,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,MKT202,3.0,B-
4715,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,DOM205,3.0,B
4716,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,STM401,3.0,A-
4717,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,FAC203,2.0,C-
4718,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,MKT401,3.0,B
4719,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,OHM403,3.0,B
4720,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,ENG344,4.0,A-
4721,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,MGT201,1.5,C-
4722,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,FAC202,2.0,F
4723,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,DOM401,3.0,B-
4724,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,COM199,4.0,B
4725,School of Humanities & Soc Sci,HIS,Spring 2017,Spring,2017,2016,SOC114,3.0,A-
4726,School of Humanities & Soc Sci,HIS,Spring 2018,Spring,2018,2016,SOC216,3.0,A-
4727,School of Humanities & Soc Sci,HIS,Spring 2018,Spring,2018,2016,SOC221,3.0,A
4728,School of Mgnt & Entrepre,BMS,Monsoon 2016,Monsoon,2016,2016,OHM103,3.0,B
4729,School of Mgnt & Entrepre,BMS,Monsoon 2016,Monsoon,2016,2016,DOM103,3.0,C
4730,School of Mgnt & Entrepre,BMS,Monsoon 2016,Monsoon,2016,2016,STM103,3.0,B-
4731,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,ISM101,3.0,C
4732,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,MGT102,3.0,B
4733,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,MEC102,3.0,B
4734,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,MKT202,3.0,B
4735,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,STM401,3.0,A-
4736,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,FAC203,2.0,A-
4737,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,DOM205,3.0,B-
4738,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,MKT401,3.0,A-
4739,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,OHM403,3.0,A-
4740,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,MKT201,3.0,B-
4741,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,FAC202,2.0,F
4742,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,ECO102,4.0,B
4743,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,MGT201,1.5,B
4744,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,MEC401,3.0,C
4745,School of Mgnt & Entrepre,BMS,Monsoon 2016,Monsoon,2016,2016,STM103,3.0,B-
4746,School of Mgnt & Entrepre,BMS,Monsoon 2016,Monsoon,2016,2016,OHM103,3.0,B
4747,School of Mgnt & Entrepre,BMS,Monsoon 2016,Monsoon,2016,2016,DOM103,3.0,B
4748,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,MEC102,3.0,B
4749,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,MKT201,3.0,B-
4750,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,OHM401,3.0,C
4751,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,ISM101,3.0,B
4752,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,MGT102,3.0,C-
4753,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,MKT202,3.0,A
4754,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,FAC203,2.0,A
4755,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,MAT020,4.0,A-
4756,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,STM401,3.0,B
4757,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,DOM205,3.0,A-
4758,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,FAC202,2.0,B
4759,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,OHM403,3.0,B-
4760,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,MKT401,3.0,B
4761,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,MAT284,4.0,A-
4762,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,MGT201,1.5,B
4763,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,ECO102,4.0,A-
4764,School of Humanities & Soc Sci,ENG,Spring 2017,Spring,2017,2016,HIS208,3.0,B-
4765,School of Humanities & Soc Sci,ENG,Monsoon 2017,Monsoon,2017,2016,SOC115,3.0,A-
4766,School of Humanities & Soc Sci,ENG,Spring 2018,Spring,2018,2016,SOC103,3.0,A
4767,School of Humanities & Soc Sci,ENG,Spring 2018,Spring,2018,2016,SOC321,3.0,C
4768,School of Mgnt & Entrepre,BMS,Monsoon 2016,Monsoon,2016,2016,OHM103,3.0,A-
4769,School of Mgnt & Entrepre,BMS,Monsoon 2016,Monsoon,2016,2016,STM103,3.0,A-
4770,School of Mgnt & Entrepre,BMS,Monsoon 2016,Monsoon,2016,2016,DOM103,3.0,D
4771,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,OHM401,3.0,B-
4772,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,MEC102,3.0,B-
4773,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,IRG102,3.0,B-
4774,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,ISM101,3.0,C
4775,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,MGT102,3.0,C
4776,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,FAC203,2.0,C-
4777,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,IRG107,3.0,A-
4778,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,DOM205,3.0,B
4779,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,MKT202,3.0,B-
4780,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,STM401,3.0,B
4781,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,MGT201,1.5,A-
4782,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,OHM403,3.0,B
4783,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,IRG207,3.0,C
4784,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,MKT201,3.0,B
4785,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,MKT401,3.0,B-
4786,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,DOM401,3.0,B-
4787,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,FAC202,2.0,F
4788,School of Mgnt & Entrepre,BMS,Monsoon 2016,Monsoon,2016,2016,STM103,3.0,B-
4789,School of Mgnt & Entrepre,BMS,Monsoon 2016,Monsoon,2016,2016,DOM103,3.0,C-
4790,School of Mgnt & Entrepre,BMS,Monsoon 2016,Monsoon,2016,2016,OHM103,3.0,A-
4791,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,MEC102,3.0,B
4792,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,MGT102,3.0,B-
4793,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,ISM101,3.0,A
4794,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,OHM401,3.0,B
4795,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,FAC203,2.0,C
4796,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,DOM205,3.0,B
4797,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,MKT202,3.0,B
4798,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,STM401,3.0,B-
4799,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,OHM403,3.0,B
4800,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,MGT201,1.5,B-
4801,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,COM199,4.0,A-
4802,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,FAC202,2.0,C-
4803,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,MKT401,3.0,B
4804,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,DOM401,3.0,B-
4805,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,MKT201,3.0,B-
4806,School of Mgnt & Entrepre,BMS,Monsoon 2016,Monsoon,2016,2016,DOM103,3.0,A-
4807,School of Mgnt & Entrepre,BMS,Monsoon 2016,Monsoon,2016,2016,STM103,3.0,A-
4808,School of Mgnt & Entrepre,BMS,Monsoon 2016,Monsoon,2016,2016,OHM103,3.0,A-
4809,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,MEC102,3.0,B
4810,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,MGT102,3.0,A
4811,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,ISM101,3.0,B
4812,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,OHM401,3.0,A-
4813,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,STM401,3.0,A-
4814,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,DOM205,3.0,A-
4815,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,FAC203,2.0,B-
4816,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,MKT202,3.0,B
4817,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,MKT401,3.0,A-
4818,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,OHM403,3.0,B
4819,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,FAC202,2.0,B-
4820,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,MKT201,3.0,B-
4821,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,MGT201,1.5,A-
4822,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,DOM401,3.0,A-
4823,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,COM199,4.0,A-
4824,School of Mgnt & Entrepre,BMS,Monsoon 2016,Monsoon,2016,2016,OHM103,3.0,A-
4825,School of Mgnt & Entrepre,BMS,Monsoon 2016,Monsoon,2016,2016,DOM103,3.0,B-
4826,School of Mgnt & Entrepre,BMS,Monsoon 2016,Monsoon,2016,2016,STM103,3.0,B
4827,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,ISM101,3.0,C
4828,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,MEC102,3.0,B-
4829,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,MGT102,3.0,B-
4830,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,MKT202,3.0,C
4831,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,STM401,3.0,C
4832,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,DOM205,3.0,B-
4833,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,MAT020,4.0,A-
4834,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,FAC203,2.0,B-
4835,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,MKT401,3.0,C
4836,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,MAT284,4.0,B
4837,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,FAC202,2.0,C
4838,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,OHM403,3.0,B-
4839,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,DOM401,3.0,B
4840,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,MGT201,1.5,C-
4841,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,ECO102,4.0,B
4842,School of Mgnt & Entrepre,BMS,Monsoon 2016,Monsoon,2016,2016,OHM103,3.0,A-
4843,School of Mgnt & Entrepre,BMS,Monsoon 2016,Monsoon,2016,2016,STM103,3.0,A-
4844,School of Mgnt & Entrepre,BMS,Monsoon 2016,Monsoon,2016,2016,DOM103,3.0,B-
4845,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,ISM101,3.0,C-
4846,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,MEC102,3.0,B-
4847,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,MGT102,3.0,B-
4848,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,MKT201,3.0,A
4849,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,DOM205,3.0,B-
4850,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,FAC203,2.0,B-
4851,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,MAT101,4.0,C
4852,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,STM401,3.0,C-
4853,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,MKT202,3.0,B
4854,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,OHM403,3.0,A-
4855,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,MGT201,1.5,B
4856,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,FAC202,2.0,C
4857,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,MKT401,3.0,A-
4858,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,ECO102,4.0,B
4859,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,MAT284,4.0,C
4860,School of Humanities & Soc Sci,ENG,Monsoon 2017,Monsoon,2017,2016,IRG208,3.0,C
4861,School of Humanities & Soc Sci,ENG,Spring 2018,Spring,2018,2016,ADP100,3.0,B-
4862,School of Humanities & Soc Sci,ENG,Spring 2018,Spring,2018,2016,SOC222,3.0,A-
4863,School of Mgnt & Entrepre,BMS,Monsoon 2016,Monsoon,2016,2016,OHM103,3.0,B
4864,School of Mgnt & Entrepre,BMS,Monsoon 2016,Monsoon,2016,2016,STM103,3.0,B
4865,School of Mgnt & Entrepre,BMS,Monsoon 2016,Monsoon,2016,2016,DOM103,3.0,A-
4866,School of Mgnt & Entrepre,BMS,Monsoon 2016,Monsoon,2016,2016,ENG408,3.0,A
4867,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,MEC102,3.0,B
4868,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,ISM101,3.0,B
4869,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,MGT102,3.0,A-
4870,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,MKT202,3.0,A-
4871,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,DOM205,3.0,A
4872,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,STM401,3.0,B
4873,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,ENG441,4.0,A
4874,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,FAC203,2.0,A-
4875,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,OHM403,3.0,A
4876,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,MGT201,1.5,B-
4877,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,DOM401,3.0,B-
4878,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,ENG244,3.0,B
4879,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,FAC202,2.0,B-
4880,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,COM199,4.0,B
4881,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,MKT201,3.0,B-
4882,School of Mgnt & Entrepre,BMS,Monsoon 2016,Monsoon,2016,2016,PHY105,2.0,D
4883,School of Mgnt & Entrepre,BMS,Monsoon 2016,Monsoon,2016,2016,OHM103,3.0,A-
4884,School of Mgnt & Entrepre,BMS,Monsoon 2016,Monsoon,2016,2016,STM103,3.0,A-
4885,School of Mgnt & Entrepre,BMS,Monsoon 2016,Monsoon,2016,2016,DOM103,3.0,B
4886,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,OHM401,3.0,B
4887,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,MKT201,3.0,B
4888,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,MGT102,3.0,B-
4889,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,MEC102,3.0,B-
4890,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,ISM101,3.0,B-
4891,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,FAC203,2.0,B-
4892,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,MKT202,3.0,B-
4893,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,DOM205,3.0,B
4894,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,STM401,3.0,C
4895,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,SOC222,3.0,A-
4896,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,MKT401,3.0,B-
4897,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,OHM403,3.0,A-
4898,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,FAC202,2.0,B-
4899,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,MGT201,1.5,B
4900,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,DOM401,3.0,B
4901,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,ECO102,4.0,B-
4902,School of Mgnt & Entrepre,BMS,Monsoon 2016,Monsoon,2016,2016,OHM103,3.0,A-
4903,School of Mgnt & Entrepre,BMS,Monsoon 2016,Monsoon,2016,2016,DOM103,3.0,A-
4904,School of Mgnt & Entrepre,BMS,Monsoon 2016,Monsoon,2016,2016,STM103,3.0,A-
4905,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,MKT201,3.0,B-
4906,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,MGT102,3.0,B-
4907,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,ISM101,3.0,B-
4908,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,MEC102,3.0,A-
4909,School of Mgnt & Entrepre,BMS,Spring 2017,Spring,2017,2016,OHM401,3.0,B-
4910,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,MAT020,4.0,A-
4911,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,FAC203,2.0,A
4912,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,DOM205,3.0,A
4913,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,MKT202,3.0,A
4914,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2016,STM401,3.0,A-
4915,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,ECO102,4.0,A-
4916,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,FAC202,2.0,A-
4917,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,OHM403,3.0,A
4918,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,DOM401,3.0,A-
4919,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,MAT284,4.0,B
4920,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,MKT401,3.0,A
4921,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2016,MGT201,1.5,A-
4922,School of Humanities & Soc Sci,SOC,Spring 2017,Spring,2017,2016,HIS103,3.0,B-
4923,School of Humanities & Soc Sci,SOC,Spring 2017,Spring,2017,2016,ENG112,3.0,B-
4924,School of Humanities & Soc Sci,SOC,Monsoon 2017,Monsoon,2017,2016,HIS102,3.0,A-
4925,School of Humanities & Soc Sci,SOC,Spring 2018,Spring,2018,2016,HIS202,3.0,A
4926,School of Humanities & Soc Sci,ENG,Spring 2017,Spring,2017,2016,OHM401,3.0,B
4927,School of Humanities & Soc Sci,ENG,Monsoon 2017,Monsoon,2017,2016,IRG107,3.0,B
4928,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,ADP112,4.0,A-
4929,School of Engineering,CSD,Monsoon 2017,Monsoon,2017,2016,ECO101,4.0,B
4930,School of Engineering,CSD,Spring 2018,Spring,2018,2016,ADP101,3.0,A-
4931,School of Engineering,CSD,Spring 2018,Spring,2018,2016,ADP100,3.0,B
4932,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2016,CED202,4.0,C-
4933,School of Engineering,EED,Spring 2018,Spring,2018,2016,MAT160,4.0,B
4934,School of Engineering,EED,Spring 2018,Spring,2018,2016,CED207,3.0,B-
4935,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,MAT201,4.0,B
4936,School of Engineering,MED,Spring 2017,Spring,2017,2016,PHY102,5.0,B
4937,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2016,EED202,3.0,B-
4938,School of Engineering,MED,Spring 2018,Spring,2018,2016,EED203,4.0,B
4939,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,MAT201,4.0,B
4940,School of Engineering,MED,Spring 2017,Spring,2017,2016,PHY102,5.0,A-
4941,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2016,EED202,3.0,B-
4942,School of Engineering,MED,Spring 2018,Spring,2018,2016,EED203,4.0,A
4943,School of Natural Sciences,BIO,Monsoon 2017,Monsoon,2017,2016,CHY213,4.0,B
4944,School of Natural Sciences,BIO,Spring 2018,Spring,2018,2016,CHY352,3.0,A
4945,School of Engineering,CSD,Spring 2018,Spring,2018,2016,MAT104,4.0,C-
4946,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,MAT201,4.0,B-
4947,School of Engineering,MED,Spring 2017,Spring,2017,2016,PHY102,5.0,C
4948,School of Engineering,MED,Spring 2018,Spring,2018,2016,ECO101,4.0,B-
4949,School of Engineering,MED,Spring 2018,Spring,2018,2016,BIO310,3.0,A-
4950,School of Engineering,MED,Monsoon 2016,Monsoon,2016,2016,MAT201,4.0,B
4951,School of Engineering,MED,Spring 2017,Spring,2017,2016,PHY102,5.0,A-
4952,School of Engineering,MED,Monsoon 2017,Monsoon,2017,2016,EED202,3.0,B
4953,School of Engineering,MED,Spring 2018,Spring,2018,2016,EED203,4.0,B
4954,School of Humanities & Soc Sci,SOC,Spring 2017,Spring,2017,2016,HIS209,3.0,B-
4955,School of Humanities & Soc Sci,SOC,Spring 2017,Spring,2017,2016,HIS208,3.0,C-
4956,School of Humanities & Soc Sci,SOC,Spring 2018,Spring,2018,2016,HIS104,3.0,D
4957,School of Humanities & Soc Sci,SOC,Spring 2018,Spring,2018,2016,ADP100,3.0,B
4958,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2017,MAT103,4.0,A
4959,School of Engineering,ECE,Spring 2018,Spring,2018,2017,MAT104,4.0,A
4960,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2017,MAT103,4.0,C
4961,School of Engineering,EED,Spring 2018,Spring,2018,2017,MAT104,4.0,A-
4962,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2017,MAT103,4.0,C-
4963,School of Engineering,EED,Spring 2018,Spring,2018,2017,MAT104,4.0,B-
4964,School of Engineering,CHD,Monsoon 2017,Monsoon,2017,2017,CHY111,5.0,B
4965,School of Engineering,CHD,Monsoon 2017,Monsoon,2017,2017,MED104,2.0,B-
4966,School of Engineering,CHD,Monsoon 2017,Monsoon,2017,2017,MAT103,4.0,C-
4967,School of Engineering,CHD,Spring 2018,Spring,2018,2017,MAT104,4.0,B
4968,School of Engineering,ECE,Monsoon 2017,Monsoon,2017,2017,MAT103,4.0,B-
4969,School of Engineering,ECE,Spring 2018,Spring,2018,2017,MAT104,4.0,B
4970,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2017,MAT103,4.0,B
4971,School of Engineering,EED,Spring 2018,Spring,2018,2017,MAT104,4.0,A-
4972,School of Engineering,EED,Monsoon 2017,Monsoon,2017,2017,MAT103,4.0,B-
4973,School of Engineering,EED,Spring 2018,Spring,2018,2017,MAT104,4.0,A-
4974,School of Natural Sciences,MAT,Spring 2018,Spring,2018,2017,ECO101,4.0,B
4975,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2017,DOM103,3.0,A
4976,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2017,OHM103,3.0,A
4977,School of Mgnt & Entrepre,BMS,Monsoon 2017,Monsoon,2017,2017,STM103,3.0,B
4978,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2017,MEC102,3.0,B
4979,School of Mgnt & Entrepre,BMS,Spring 2018,Spring,2018,2017,MKT201,3.0,C
